id,predicted
27236,1
27238,1
27240,1
27242,1
27244,1
27245,1
27249,1
27255,1
27258,1
27260,1
27264,1
27265,1
27271,1
27272,1
27278,1
27281,1
27289,1
27294,1
27295,1
27296,1
27298,1
27301,1
27307,1
27312,1
27315,1
27318,1
27320,1
27325,1
27327,1
27330,1
27334,1
27336,1
27344,1
27346,1
27348,1
27349,1
27350,1
27357,1
27358,1
27372,1
27379,1
27389,1
27393,1
27394,1
27398,1
27402,1
27405,1
27406,1
27408,1
27409,1
27422,1
27423,1
27424,1
27427,1
27428,1
27430,1
27431,1
27437,1
27443,1
27448,1
27449,1
27450,1
27451,1
27466,1
27476,1
27483,1
27486,1
27492,1
27500,1
27501,1
27503,1
27505,1
27508,1
27511,1
27528,1
27534,1
27548,1
27558,1
27583,1
27584,1
27587,1
27594,1
27598,1
27618,1
27619,1
27622,1
27624,1
27626,1
27628,1
27629,1
27635,1
27639,1
27652,1
27654,1
27663,1
27665,1
27668,1
27671,1
27673,1
27674,1
27676,1
27682,1
27688,1
27689,1
27690,1
27694,1
27705,1
27706,1
27713,1
27720,1
27729,1
27737,1
27742,1
27748,1
27754,1
27758,1
27761,1
27766,1
27767,1
27778,1
27785,1
27793,1
27797,1
27798,1
27813,1
27815,1
27816,1
27818,1
27819,1
27825,1
27834,1
27836,1
27837,1
27841,1
27847,1
27851,1
27854,1
27858,1
27866,1
27875,1
27878,1
27882,1
27894,1
27898,1
27903,1
27905,1
27916,1
27918,1
27924,1
27930,1
27938,1
27940,1
27941,1
27946,1
27949,1
27955,1
27967,1
27980,1
27981,1
27984,1
27987,1
27989,1
27992,1
27993,1
27995,1
27999,1
28004,1
28006,1
28009,1
28015,1
28016,1
28022,1
28035,1
28041,1
28042,1
28046,1
28049,1
28050,1
28052,1
28053,1
28058,1
28071,1
28082,1
28090,1
28092,1
28103,1
28104,1
28112,1
28115,1
28126,1
28129,1
28141,1
28143,1
28147,1
28148,1
28152,1
28163,1
28167,1
28169,1
28174,1
28175,1
28176,1
28178,1
28181,1
28190,1
28195,1
28198,1
28203,1
28204,1
28213,1
28232,1
28245,1
28252,1
28254,1
28255,1
28267,1
28268,1
28270,1
28272,1
28276,1
28286,1
28290,1
28297,1
28307,1
28318,1
28325,1
28342,1
28346,1
28349,1
28357,1
28360,1
28362,1
28371,1
28378,1
28379,1
28384,1
28387,1
28390,1
28392,1
28393,1
28400,1
28401,1
28402,1
28403,1
28419,1
28424,1
28425,1
28434,1
28437,1
28440,1
28442,1
28456,1
28458,1
28465,1
28466,1
28474,1
28487,1
28495,1
28498,1
28499,1
28501,1
28503,1
28504,1
28506,1
28511,1
28517,1
28526,1
28528,1
28529,1
28533,1
28535,1
28536,1
28537,1
28539,1
28540,1
28545,1
28547,1
28550,1
28553,1
28554,1
28563,1
28567,1
28568,1
28569,1
28575,1
28584,1
28585,1
28590,1
28594,1
28605,1
28608,1
28611,1
28612,1
28617,1
28620,1
28627,1
28630,1
28631,1
28635,1
28638,1
28646,1
28647,1
28649,1
28657,1
28658,1
28660,1
28663,1
28665,1
28670,1
28673,1
28682,1
28683,1
28685,1
28687,1
28693,1
28699,1
28705,1
28706,1
28708,1
28714,1
28717,1
28724,1
28726,1
28727,1
28728,1
28731,1
28732,1
28735,1
28736,1
28738,1
28751,1
28754,1
28764,1
28774,1
28780,1
28785,1
28806,1
28811,1
28812,1
28816,1
28820,1
28828,1
28829,1
28830,1
28834,1
28835,1
28848,1
28849,1
28852,1
28856,1
28857,1
28864,1
28866,1
28867,1
28868,1
28869,1
28871,1
28873,1
28875,1
28894,1
28897,1
28900,1
28903,1
28904,1
28906,1
28909,1
28913,1
28915,1
28916,1
28918,1
28922,1
28929,1
28934,1
28938,1
28949,1
28952,1
28960,1
28967,1
28970,1
28971,1
28981,1
29005,1
29017,1
29027,1
29030,1
29034,1
29055,1
29056,1
29057,1
29058,1
29060,1
29063,1
29071,1
29072,1
29074,1
29076,1
29083,1
29087,1
29090,1
29097,1
29105,1
29109,1
29110,1
29113,1
29114,1
29115,1
29120,1
29136,1
29138,1
29143,1
29156,1
29162,1
29165,1
29171,1
29173,1
29176,1
29179,1
29180,1
29188,1
29191,1
29196,1
29201,1
29204,1
29208,1
29209,1
29231,1
29238,1
29245,1
29246,1
29250,1
29260,1
29263,1
29268,1
29270,1
29278,1
29280,1
29287,1
29290,1
29291,1
29295,1
29299,1
29300,1
29304,1
29309,1
29311,1
29314,1
29318,1
29320,1
29321,1
29322,1
29332,1
29334,1
29339,1
29341,1
29343,1
29346,1
29348,1
29350,1
29354,1
29357,1
29363,1
29380,1
29384,1
29389,1
29401,1
29411,1
29417,1
29418,1
29433,1
29442,1
29447,1
29448,1
29449,1
29450,1
29454,1
29459,1
29466,1
29469,1
29472,1
29474,1
29476,1
29485,1
29490,1
29498,1
29499,1
29501,1
29509,1
29527,1
29530,1
29532,1
29535,1
29536,1
29540,1
29549,1
29552,1
29556,1
29567,1
29568,1
29579,1
29586,1
29594,1
29606,1
29607,1
29610,1
29614,1
29616,1
29624,1
29625,1
29627,1
29637,1
29654,1
29664,1
29666,1
29671,1
29673,1
29674,1
29678,1
29680,1
29687,1
29689,1
29690,1
29691,1
29697,1
29698,1
29701,1
29702,1
29703,1
29711,1
29712,1
29716,1
29720,1
29723,1
29724,1
29726,1
29727,1
29728,1
29729,1
29734,1
29735,1
29736,1
29741,1
29744,1
29745,1
29746,1
29747,1
29748,1
29749,1
29753,1
29754,1
29757,1
29758,1
29760,1
29761,1
29763,1
29764,1
29767,1
29770,1
29772,1
29773,1
29774,1
29775,1
29779,1
29780,1
29782,1
29785,1
29799,1
29815,1
29846,1
29848,1
29850,1
29855,1
29862,1
29869,1
29872,1
29873,1
29877,1
29879,1
29880,1
29882,1
29883,1
29886,1
29888,1
29902,1
29914,1
29921,1
29923,1
29939,1
29941,1
29947,1
29957,1
29973,1
29980,1
29981,1
30002,1
30003,1
30005,1
30016,1
30017,1
30023,1
30044,1
30047,1
30053,1
30063,1
30070,1
30087,1
30088,1
30091,1
30111,1
30117,1
30135,1
30136,1
30148,1
30153,1
30160,1
30161,1
30174,1
30180,1
30181,1
30195,1
30215,1
30225,1
30228,1
30229,1
30230,1
30257,1
30274,1
30284,1
30295,1
30298,1
30312,1
30325,1
30335,1
30337,1
30361,1
30363,1
30365,1
30369,1
30393,1
30399,1
30404,1
30416,1
30423,1
30427,1
30452,1
30454,1
30467,1
30475,1
30488,1
30490,1
30496,1
30508,1
30511,1
30516,1
30519,1
30531,1
30534,1
30543,1
30547,1
30550,1
30552,1
30557,1
30560,1
30566,1
30568,1
30570,1
30571,1
30575,1
30582,1
30611,1
30615,1
30620,1
30629,1
30635,1
30639,1
30640,1
30652,1
30664,1
30665,1
30669,1
30675,1
30686,1
30696,1
30712,1
30713,1
30716,1
30717,1
30718,1
30726,1
30738,1
30746,1
30755,1
30757,1
30764,1
30765,1
30797,1
30808,1
30810,1
30814,1
30832,1
30853,1
30856,1
30875,1
30876,1
30879,1
30896,1
30898,1
30904,1
30910,1
30923,1
30926,1
30950,1
30955,1
30962,1
30968,1
30969,1
30974,1
30982,1
30995,1
31026,1
31036,1
31049,1
31069,1
31070,1
31075,1
31079,1
31081,1
31083,1
31085,1
31099,1
31101,1
31107,1
31111,1
31121,1
31126,1
31127,1
31131,1
31139,1
31148,1
31149,1
31153,1
31164,1
31186,1
31196,1
31210,1
31211,1
31213,1
31236,1
31251,1
31257,1
31275,1
31307,1
31324,1
31337,1
31352,1
31353,1
31354,1
31373,1
31375,1
31383,1
31390,1
31399,1
31403,1
31409,1
31433,1
31443,1
31448,1
31470,1
31478,1
31481,1
31487,1
31490,1
31492,1
31494,1
31497,1
31506,1
31507,1
31508,1
31512,1
31519,1
31523,1
31535,1
31536,1
31550,1
31552,1
31557,1
31569,1
31583,1
31596,1
31597,1
31608,1
31614,1
31615,1
31628,1
31632,1
31637,1
31645,1
31647,1
31650,1
31652,1
31655,1
31660,1
31663,1
31665,1
31672,1
31676,1
31682,1
31684,1
31689,1
31690,1
31692,1
31700,1
31720,1
31728,1
31736,1
31739,1
31740,1
31743,1
31756,1
31758,1
31770,1
31788,1
31795,1
31806,1
31818,1
31821,1
31826,1
31836,1
31838,1
31840,1
31856,1
31870,1
31873,1
31885,1
31888,1
31895,1
31897,1
31911,1
31912,1
31916,1
31937,1
31939,1
31949,1
31953,1
31955,1
31956,1
31965,1
31969,1
31976,1
31993,1
31998,1
31999,1
32001,1
32003,1
32006,1
32007,1
32011,1
32031,1
32032,1
32042,1
32058,1
32067,1
32069,1
32070,1
32076,1
32081,1
32088,1
32090,1
32097,1
32100,1
32105,1
32118,1
32129,1
32143,1
32147,1
32153,1
32154,1
32155,1
32158,1
32163,1
32169,1
32172,1
32178,1
32183,1
32191,1
32205,1
32215,1
32219,1
32225,1
32227,1
32228,1
32229,1
32247,1
32257,1
32264,1
32270,1
32273,1
32276,1
32278,1
32279,1
32286,1
32292,1
32297,1
32302,1
32304,1
32329,1
32340,1
32345,1
32346,1
32350,1
32353,1
32365,1
32366,1
32371,1
32378,1
32385,1
32399,1
32405,1
32414,1
32416,1
32426,1
32428,1
32435,1
32438,1
32441,1
32443,1
32472,1
32484,1
32485,1
32486,1
32495,1
32504,1
32514,1
32515,1
32519,1
32523,1
32531,1
32552,1
32554,1
32572,1
32591,1
32612,1
32616,1
32632,1
32640,1
32647,1
32650,1
32651,1
32655,1
32672,1
32676,1
32678,1
32680,1
32704,1
32730,1
32732,1
32753,1
32754,1
32778,1
32780,1
32788,1
32794,1
32801,1
32803,1
32809,1
32850,1
32868,1
32871,1
32874,1
32881,1
32883,1
32887,1
32895,1
32899,1
32909,1
32920,1
32921,1
32922,1
32926,1
32927,1
32938,1
32944,1
32954,1
32988,1
32991,1
32993,1
32997,1
32998,1
33000,1
33004,1
33011,1
33016,1
33019,1
33021,1
33024,1
33028,1
33029,1
33041,1
33043,1
33044,1
33052,1
33065,1
33076,1
33077,1
33093,1
33096,1
33109,1
33118,1
33144,1
33145,1
33152,1
33171,1
33181,1
33195,1
33205,1
33221,1
33228,1
33230,1
33233,1
33237,1
33239,1
33281,1
33286,1
33289,1
33293,1
33298,1
33299,1
33305,1
33315,1
33316,1
33325,1
33328,1
33341,1
33342,1
33344,1
33353,1
33366,1
33383,1
33391,1
33401,1
33414,1
33418,1
33421,1
33430,1
33452,1
33456,1
33464,1
33470,1
33473,1
33475,1
33481,1
33483,1
33492,1
33493,1
33496,1
33501,1
33503,1
33505,1
33528,1
33529,1
33536,1
33537,1
33540,1
33550,1
33555,1
33583,1
33584,1
33586,1
33588,1
33617,1
33618,1
33620,1
33625,1
33633,1
33646,1
33657,1
33662,1
33664,1
33691,1
33692,1
33696,1
33705,1
33709,1
33710,1
33716,1
33727,1
33728,1
33735,1
33736,1
33740,1
33741,1
33745,1
33749,1
33753,1
33755,1
33782,1
33786,1
33791,1
33802,1
33804,1
33806,1
33813,1
33817,1
33820,1
33821,1
33837,1
33842,1
33846,1
33854,1
33859,1
33869,1
33875,1
33888,1
33890,1
33894,1
33900,1
33904,1
33909,1
33915,1
33922,1
33938,1
33947,1
33953,1
33956,1
33974,1
33976,1
33985,1
33997,1
34012,1
34019,1
34024,1
34030,1
34041,1
34043,1
34048,1
34061,1
34064,1
34067,1
34069,1
34090,1
34097,1
34100,1
34111,1
34116,1
34119,1
34127,1
34132,1
34138,1
34139,1
34145,1
34148,1
34149,1
34156,1
34172,1
34177,1
34183,1
34189,1
34192,1
34194,1
34197,1
34203,1
34223,1
34237,1
34263,1
34270,1
34287,1
34288,1
34294,1
34297,1
34329,1
34331,1
34335,1
34349,1
34351,1
34355,1
34373,1
34376,1
34378,1
34384,1
34388,1
34392,1
34394,1
34400,1
34414,1
34427,1
34431,1
34432,1
34433,1
34443,1
34450,1
34452,1
34475,1
34478,1
34481,1
34493,1
34514,1
34526,1
34548,1
34556,1
34564,1
34575,1
34613,1
34616,1
34629,1
34630,1
34639,1
34655,1
34656,1
34664,1
34670,1
34677,1
34678,1
34680,1
34681,1
34692,1
34695,1
34706,1
34711,1
34730,1
34731,1
34741,1
34756,1
34769,1
34787,1
34800,1
34804,1
34817,1
34845,1
34847,1
34882,1
34891,1
34945,1
34953,1
34979,1
34986,1
34989,1
35012,1
35015,1
35021,1
35024,1
35030,1
35036,1
35047,1
35050,1
35059,1
35067,1
35069,1
35071,1
35085,1
35090,1
35091,1
35092,1
35104,1
35110,1
35134,1
35138,1
35142,1
35146,1
35152,1
35158,1
35180,1
35189,1
35193,1
35205,1
35209,1
35218,1
35221,1
35223,1
35226,1
35234,1
35243,1
35248,1
35255,1
35270,1
35271,1
35272,1
35273,1
35276,1
35281,1
35284,1
35285,1
35299,1
3,1
5,1
9,1
12,1
13,1
18,1
21,1
23,1
24,1
25,1
27,1
29,1
31,1
32,1
34,1
35,1
36,1
37,1
38,1
40,1
41,1
47,1
48,1
49,1
52,1
54,1
55,1
56,1
58,1
59,1
60,1
63,1
64,1
67,1
68,1
73,1
75,1
76,1
78,1
80,1
82,1
83,1
88,1
91,1
92,1
93,1
96,1
100,1
101,1
103,1
104,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
121,1
124,1
128,1
134,1
136,1
137,1
138,1
140,1
141,1
144,1
148,1
150,1
152,1
155,1
158,1
162,1
164,1
165,1
166,1
168,1
173,1
175,1
176,1
179,1
183,1
184,1
186,1
189,1
190,1
192,1
195,1
200,1
204,1
208,1
209,1
210,1
217,1
223,1
228,1
231,1
233,1
234,1
237,1
240,1
243,1
246,1
250,1
252,1
257,1
258,1
259,1
260,1
263,1
264,1
265,1
270,1
275,1
276,1
280,1
282,1
283,1
285,1
287,1
288,1
289,1
292,1
293,1
295,1
297,1
299,1
301,1
302,1
303,1
304,1
305,1
306,1
311,1
312,1
315,1
318,1
319,1
322,1
323,1
325,1
328,1
331,1
332,1
333,1
334,1
335,1
336,1
338,1
342,1
346,1
348,1
349,1
350,1
353,1
354,1
359,1
360,1
361,1
362,1
363,1
364,1
367,1
369,1
370,1
374,1
375,1
377,1
378,1
382,1
384,1
385,1
386,1
387,1
392,1
393,1
395,1
396,1
397,1
398,1
400,1
401,1
402,1
405,1
407,1
414,1
419,1
421,1
423,1
425,1
430,1
434,1
437,1
439,1
445,1
449,1
450,1
452,1
455,1
456,1
458,1
459,1
461,1
465,1
469,1
470,1
473,1
474,1
476,1
480,1
481,1
483,1
484,1
486,1
487,1
489,1
490,1
491,1
492,1
493,1
499,1
503,1
504,1
506,1
507,1
508,1
509,1
514,1
523,1
525,1
526,1
527,1
531,1
532,1
534,1
540,1
542,1
543,1
545,1
546,1
553,1
554,1
555,1
556,1
558,1
559,1
566,1
571,1
573,1
575,1
577,1
582,1
584,1
586,1
589,1
592,1
593,1
596,1
598,1
599,1
600,1
601,1
602,1
605,1
606,1
607,1
608,1
613,1
615,1
616,1
617,1
618,1
619,1
620,1
623,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
638,1
641,1
642,1
646,1
648,1
650,1
655,1
657,1
659,1
661,1
663,1
666,1
668,1
671,1
672,1
678,1
683,1
686,1
689,1
691,1
692,1
694,1
697,1
698,1
702,1
706,1
707,1
712,1
714,1
716,1
719,1
720,1
723,1
725,1
726,1
727,1
730,1
732,1
733,1
736,1
742,1
743,1
745,1
746,1
749,1
750,1
752,1
753,1
754,1
758,1
763,1
774,1
778,1
781,1
784,1
786,1
787,1
788,1
792,1
795,1
801,1
803,1
806,1
810,1
813,1
815,1
817,1
823,1
824,1
825,1
826,1
827,1
830,1
833,1
835,1
837,1
839,1
841,1
848,1
849,1
852,1
856,1
858,1
861,1
864,1
865,1
868,1
872,1
879,1
880,1
881,1
882,1
886,1
889,1
890,1
892,1
894,1
896,1
898,1
903,1
906,1
907,1
909,1
910,1
911,1
915,1
917,1
918,1
919,1
922,1
923,1
926,1
928,1
929,1
930,1
933,1
935,1
938,1
940,1
941,1
944,1
953,1
955,1
956,1
958,1
959,1
960,1
961,1
962,1
964,1
965,1
968,1
969,1
970,1
974,1
976,1
978,1
979,1
981,1
982,1
984,1
985,1
986,1
989,1
990,1
992,1
996,1
1000,1
1003,1
1004,1
1007,1
1010,1
1012,1
1013,1
1020,1
1022,1
1023,1
1024,1
1025,1
1026,1
1027,1
1028,1
1029,1
1030,1
1031,1
1033,1
1034,1
1042,1
1047,1
1048,1
1051,1
1052,1
1053,1
1057,1
1059,1
1061,1
1062,1
1063,1
1065,1
1069,1
1070,1
1072,1
1073,1
1081,1
1082,1
1083,1
1084,1
1085,1
1088,1
1089,1
1092,1
1094,1
1096,1
1105,1
1106,1
1108,1
1110,1
1111,1
1114,1
1116,1
1119,1
1120,1
1124,1
1125,1
1128,1
1130,1
1131,1
1132,1
1133,1
1135,1
1136,1
1139,1
1140,1
1141,1
1146,1
1149,1
1151,1
1154,1
1158,1
1159,1
1170,1
1171,1
1173,1
1174,1
1175,1
1176,1
1177,1
1180,1
1181,1
1183,1
1187,1
1188,1
1189,1
1190,1
1192,1
1194,1
1195,1
1196,1
1203,1
1204,1
1206,1
1207,1
1208,1
1213,1
1214,1
1215,1
1216,1
1217,1
1221,1
1222,1
1223,1
1227,1
1228,1
1230,1
1232,1
1234,1
1235,1
1236,1
1237,1
1239,1
1242,1
1243,1
1244,1
1246,1
1247,1
1248,1
1249,1
1251,1
1253,1
1254,1
1256,1
1257,1
1258,1
1259,1
1261,1
1264,1
1267,1
1268,1
1270,1
1272,1
1273,1
1274,1
1276,1
1278,1
1279,1
1280,1
1281,1
1285,1
1287,1
1291,1
1293,1
1294,1
1296,1
1298,1
1299,1
1301,1
1302,1
1304,1
1305,1
1308,1
1312,1
1314,1
1316,1
1317,1
1322,1
1323,1
1325,1
1331,1
1332,1
1333,1
1334,1
1337,1
1339,1
1342,1
1343,1
1344,1
1349,1
1350,1
1351,1
1357,1
1359,1
1362,1
1364,1
1365,1
1366,1
1368,1
1369,1
1372,1
1375,1
1376,1
1377,1
1378,1
1380,1
1381,1
1384,1
1385,1
1387,1
1391,1
1393,1
1395,1
1399,1
1403,1
1404,1
1406,1
1407,1
1414,1
1418,1
1419,1
1420,1
1422,1
1425,1
1430,1
1433,1
1434,1
1438,1
1440,1
1441,1
1448,1
1450,1
1451,1
1453,1
1454,1
1455,1
1457,1
1459,1
1469,1
1472,1
1474,1
1482,1
1483,1
1484,1
1488,1
1490,1
1492,1
1499,1
1500,1
1501,1
1502,1
1504,1
1505,1
1506,1
1510,1
1511,1
1512,1
1514,1
1519,1
1528,1
1529,1
1530,1
1531,1
1532,1
1533,1
1534,1
1536,1
1537,1
1540,1
1545,1
1549,1
1550,1
1553,1
1554,1
1555,1
1556,1
1557,1
1568,1
1573,1
1574,1
1575,1
1578,1
1583,1
1584,1
1585,1
1586,1
1587,1
1588,1
1590,1
1591,1
1593,1
1594,1
1595,1
1598,1
1602,1
1604,1
1607,1
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,1
1617,1
1618,1
1627,1
1629,1
1630,1
1631,1
1632,1
1634,1
1636,1
1639,1
1640,1
1641,1
1642,1
1644,1
1645,1
1646,1
1648,1
1650,1
1654,1
1655,1
1661,1
1663,1
1666,1
1667,1
1671,1
1673,1
1674,1
1676,1
1679,1
1680,1
1681,1
1682,1
1685,1
1687,1
1688,1
1689,1
1691,1
1692,1
1693,1
1694,1
1695,1
1696,1
1697,1
1699,1
1700,1
1704,1
1707,1
1709,1
1711,1
1713,1
1714,1
1715,1
1720,1
1723,1
1725,1
1727,1
1728,1
1730,1
1733,1
1735,1
1737,1
1738,1
1741,1
1743,1
1744,1
1746,1
1747,1
1748,1
1749,1
1753,1
1754,1
1755,1
1756,1
1757,1
1764,1
1765,1
1771,1
1773,1
1775,1
1776,1
1777,1
1778,1
1779,1
1782,1
1783,1
1784,1
1785,1
1786,1
1787,1
1788,1
1790,1
1792,1
1794,1
1795,1
1799,1
1800,1
1801,1
1802,1
1804,1
1805,1
1808,1
1810,1
1816,1
1817,1
1821,1
1822,1
1823,1
1828,1
1829,1
1830,1
1832,1
1833,1
1835,1
1838,1
1839,1
1840,1
1841,1
1843,1
1844,1
1846,1
1847,1
1848,1
1849,1
1854,1
1857,1
1861,1
1862,1
1863,1
1864,1
1865,1
1867,1
1868,1
1870,1
1872,1
1877,1
1878,1
1879,1
1881,1
1882,1
1883,1
1885,1
1888,1
1889,1
1892,1
1896,1
1897,1
1899,1
1901,1
1904,1
1906,1
1907,1
1910,1
1914,1
1916,1
1917,1
1918,1
1920,1
1922,1
1923,1
1926,1
1928,1
1929,1
1932,1
1934,1
1936,1
1938,1
1940,1
1941,1
1943,1
1944,1
1945,1
1947,1
1948,1
1954,1
1956,1
1957,1
1960,1
1965,1
1966,1
1971,1
1974,1
1977,1
1983,1
1984,1
1985,1
1986,1
1989,1
1991,1
1993,1
1994,1
1998,1
2005,1
2006,1
2007,1
2009,1
2011,1
2012,1
2014,1
2017,1
2018,1
2019,1
2022,1
2026,1
2033,1
2034,1
2035,1
2038,1
2039,1
2040,1
2042,1
2043,1
2044,1
2045,1
2047,1
2048,1
2050,1
2051,1
2052,1
2053,1
2054,1
2063,1
2067,1
2068,1
2069,1
2070,1
2073,1
2074,1
2075,1
2076,1
2077,1
2080,1
2083,1
2084,1
2088,1
2090,1
2091,1
2095,1
2098,1
2099,1
2100,1
2101,1
2106,1
2107,1
2109,1
2110,1
2116,1
2125,1
2127,1
2128,1
2129,1
2132,1
2133,1
2135,1
2136,1
2137,1
2140,1
2141,1
2145,1
2146,1
2147,1
2151,1
2156,1
2157,1
2159,1
2160,1
2161,1
2162,1
2163,1
2167,1
2168,1
2171,1
2172,1
2175,1
2178,1
2179,1
2180,1
2184,1
2185,1
2191,1
2192,1
2194,1
2196,1
2197,1
2199,1
2200,1
2202,1
2204,1
2205,1
2207,1
2210,1
2216,1
2220,1
2222,1
2229,1
2233,1
2242,1
2243,1
2247,1
2248,1
2249,1
2251,1
2252,1
2255,1
2258,1
2259,1
2261,1
2262,1
2269,1
2270,1
2272,1
2273,1
2276,1
2277,1
2278,1
2282,1
2283,1
2285,1
2288,1
2289,1
2292,1
2293,1
2295,1
2298,1
2302,1
2304,1
2306,1
2308,1
2310,1
2313,1
2314,1
2316,1
2320,1
2321,1
2324,1
2327,1
2328,1
2329,1
2333,1
2338,1
2339,1
2341,1
2343,1
2346,1
2347,1
2349,1
2350,1
2352,1
2354,1
2357,1
2359,1
2362,1
2363,1
2366,1
2367,1
2369,1
2370,1
2371,1
2372,1
2375,1
2376,1
2377,1
2378,1
2380,1
2388,1
2389,1
2392,1
2393,1
2394,1
2395,1
2396,1
2401,1
2404,1
2407,1
2409,1
2410,1
2411,1
2414,1
2415,1
2416,1
2417,1
2420,1
2422,1
2423,1
2425,1
2426,1
2428,1
2431,1
2433,1
2444,1
2445,1
2446,1
2447,1
2448,1
2449,1
2450,1
2454,1
2456,1
2457,1
2462,1
2468,1
2469,1
2470,1
2471,1
2475,1
2476,1
2477,1
2479,1
2484,1
2485,1
2486,1
2488,1
2492,1
2493,1
2494,1
2495,1
2496,1
2497,1
2502,1
2503,1
2504,1
2505,1
2508,1
2509,1
2510,1
2511,1
2515,1
2516,1
2520,1
2521,1
2524,1
2525,1
2527,1
2529,1
2533,1
2534,1
2539,1
2541,1
2543,1
2544,1
2546,1
2547,1
2550,1
2551,1
2553,1
2554,1
2555,1
2556,1
2560,1
2562,1
2563,1
2564,1
2565,1
2568,1
2569,1
2572,1
2575,1
2576,1
2578,1
2581,1
2582,1
2584,1
2585,1
2586,1
2588,1
2592,1
2598,1
2599,1
2600,1
2601,1
2604,1
2605,1
2606,1
2609,1
2614,1
2615,1
2617,1
2618,1
2619,1
2620,1
2621,1
2622,1
2625,1
2626,1
2627,1
2628,1
2629,1
2630,1
2631,1
2633,1
2634,1
2636,1
2640,1
2643,1
2647,1
2651,1
2654,1
2656,1
2659,1
2663,1
2667,1
2668,1
2669,1
2676,1
2679,1
2680,1
2681,1
2682,1
2683,1
2684,1
2685,1
2688,1
2689,1
2690,1
2693,1
2695,1
2696,1
2698,1
2700,1
2701,1
2703,1
2704,1
2705,1
2709,1
2711,1
2712,1
2713,1
2716,1
2717,1
2719,1
2721,1
2725,1
2729,1
2732,1
2734,1
2735,1
2736,1
2737,1
2738,1
2739,1
2743,1
2745,1
2747,1
2748,1
2749,1
2751,1
2754,1
2763,1
2764,1
2765,1
2769,1
2770,1
2771,1
2772,1
2780,1
2782,1
2783,1
2785,1
2787,1
2789,1
2791,1
2792,1
2793,1
2794,1
2796,1
2797,1
2798,1
2804,1
2806,1
2810,1
2812,1
2813,1
2814,1
2815,1
2817,1
2819,1
2822,1
2823,1
2827,1
2828,1
2831,1
2833,1
2836,1
2839,1
2843,1
2844,1
2845,1
2847,1
2848,1
2850,1
2851,1
2852,1
2861,1
2862,1
2863,1
2864,1
2865,1
2868,1
2869,1
2870,1
2871,1
2873,1
2874,1
2875,1
2876,1
2877,1
2884,1
2885,1
2887,1
2888,1
2891,1
2892,1
2894,1
2897,1
2898,1
2899,1
2901,1
2904,1
2906,1
2911,1
2912,1
2913,1
2915,1
2919,1
2921,1
2923,1
2924,1
2928,1
2935,1
2940,1
2942,1
2943,1
2944,1
2945,1
2948,1
2951,1
2952,1
2953,1
2954,1
2959,1
2961,1
2962,1
2963,1
2964,1
2966,1
2970,1
2971,1
2974,1
2976,1
2977,1
2978,1
2979,1
2981,1
2983,1
2984,1
2986,1
2991,1
2992,1
2993,1
2994,1
2995,1
2997,1
2998,1
2999,1
3001,1
3003,1
3004,1
3010,1
3011,1
3013,1
3015,1
3018,1
3019,1
3020,1
3022,1
3023,1
3024,1
3025,1
3026,1
3027,1
3028,1
3029,1
3033,1
3034,1
3035,1
3038,1
3039,1
3040,1
3042,1
3044,1
3045,1
3046,1
3047,1
3051,1
3052,1
3054,1
3055,1
3058,1
3066,1
3067,1
3069,1
3072,1
3074,1
3075,1
3077,1
3081,1
3086,1
3089,1
3090,1
3093,1
3094,1
3095,1
3097,1
3102,1
3103,1
3104,1
3106,1
3107,1
3108,1
3110,1
3111,1
3112,1
3116,1
3117,1
3118,1
3119,1
3122,1
3125,1
3128,1
3129,1
3133,1
3136,1
3139,1
3144,1
3145,1
3150,1
3151,1
3154,1
3156,1
3158,1
3159,1
3161,1
3163,1
3165,1
3167,1
3169,1
3170,1
3172,1
3173,1
3176,1
3178,1
3179,1
3183,1
3184,1
3188,1
3189,1
3191,1
3193,1
3201,1
3203,1
3207,1
3210,1
3211,1
3212,1
3219,1
3225,1
3226,1
3227,1
3228,1
3230,1
3231,1
3233,1
3234,1
3236,1
3239,1
3242,1
3245,1
3246,1
3247,1
3248,1
3249,1
3250,1
3253,1
3254,1
3255,1
3258,1
3260,1
3262,1
3264,1
3265,1
3266,1
3267,1
3268,1
3270,1
3271,1
3272,1
3273,1
3274,1
3275,1
3278,1
3281,1
3282,1
3284,1
3285,1
3288,1
3289,1
3290,1
3292,1
3298,1
3301,1
3303,1
3305,1
3308,1
3311,1
3314,1
3315,1
3322,1
3323,1
3324,1
3328,1
3330,1
3334,1
3340,1
3341,1
3342,1
3346,1
3348,1
3349,1
3350,1
3352,1
3354,1
3355,1
3358,1
3360,1
3361,1
3362,1
3365,1
3367,1
3372,1
3377,1
3382,1
3383,1
3384,1
3386,1
3387,1
3390,1
3391,1
3393,1
3395,1
3396,1
3399,1
3401,1
3405,1
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3415,1
3416,1
3417,1
3418,1
3419,1
3421,1
3425,1
3427,1
3428,1
3429,1
3430,1
3431,1
3433,1
3434,1
3435,1
3439,1
3440,1
3444,1
3445,1
3447,1
3452,1
3453,1
3454,1
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3466,1
